country_code,c_i_child,pj,income,gini,gdpppp
IRL,15,0.2563986,8880.98,32.5875,39268.0
IRL,16,0.2563986,8979.974,32.5875,39268.0
IRL,17,0.2563986,9135.563,32.5875,39268.0
IRL,18,0.2563986,9257.3545,32.5875,39268.0
IRL,19,0.2563986,9460.764,32.5875,39268.0
IRL,20,0.2563986,9699.425,32.5875,39268.0
IRL,21,0.2563986,9966.338,32.5875,39268.0
IRL,22,0.2563986,10179.727,32.5875,39268.0
IRL,23,0.2563986,10397.22,32.5875,39268.0
IRL,24,0.2563986,10510.583,32.5875,39268.0
IRL,25,0.2563986,10616.917,32.5875,39268.0
IRL,26,0.2563986,10798.328,32.5875,39268.0
IRL,27,0.2563986,10930.541,32.5875,39268.0
IRL,28,0.2563986,11084.667,32.5875,39268.0
IRL,29,0.2563986,11265.332,32.5875,39268.0
IRL,30,0.2563986,11517.865,32.5875,39268.0
IRL,31,0.2563986,11752.12,32.5875,39268.0
IRL,32,0.2563986,11920.669,32.5875,39268.0
IRL,33,0.2563986,12072.802,32.5875,39268.0
IRL,34,0.2563986,12197.366,32.5875,39268.0
IRL,35,0.2563986,12351.077,32.5875,39268.0
IRL,36,0.2563986,12546.907,32.5875,39268.0
IRL,37,0.2563986,12697.07,32.5875,39268.0
IRL,38,0.2563986,12870.94,32.5875,39268.0
IRL,39,0.2563986,12944.909,32.5875,39268.0
IRL,40,0.2563986,13071.353,32.5875,39268.0
IRL,41,0.2563986,13278.45,32.5875,39268.0
IRL,42,0.2563986,13473.803,32.5875,39268.0
IRL,43,0.2563986,13617.876,32.5875,39268.0
IRL,44,0.2563986,13834.158,32.5875,39268.0
IRL,45,0.2563986,14022.62,32.5875,39268.0
IRL,46,0.2563986,14134.672,32.5875,39268.0
IRL,47,0.2563986,14318.583,32.5875,39268.0
IRL,48,0.2563986,14518.33,32.5875,39268.0
IRL,49,0.2563986,14748.801,32.5875,39268.0
IRL,50,0.2563986,14866.039,32.5875,39268.0
IRL,51,0.2563986,15026.858,32.5875,39268.0
IRL,52,0.2563986,15145.384,32.5875,39268.0
IRL,53,0.2563986,15304.351,32.5875,39268.0
IRL,54,0.2563986,15482.59,32.5875,39268.0
IRL,55,0.2563986,15696.698,32.5875,39268.0
IRL,56,0.2563986,15903.678,32.5875,39268.0
IRL,57,0.2563986,16255.446,32.5875,39268.0
IRL,58,0.2563986,16569.193,32.5875,39268.0
IRL,59,0.2563986,16920.072,32.5875,39268.0
IRL,60,0.2563986,17056.1,32.5875,39268.0
IRL,61,0.2563986,17200.541,32.5875,39268.0
IRL,62,0.2563986,17452.164,32.5875,39268.0
IRL,63,0.2563986,17796.629,32.5875,39268.0
IRL,64,0.2563986,18040.059,32.5875,39268.0
IRL,65,0.2563986,18180.285,32.5875,39268.0
IRL,66,0.2563986,18359.71,32.5875,39268.0
IRL,67,0.2563986,18588.648,32.5875,39268.0
IRL,68,0.2563986,18816.248,32.5875,39268.0
IRL,69,0.2563986,19259.752,32.5875,39268.0
IRL,70,0.2563986,19615.93,32.5875,39268.0
IRL,71,0.2563986,19772.135,32.5875,39268.0
IRL,72,0.2563986,20153.846,32.5875,39268.0
IRL,73,0.2563986,20559.71,32.5875,39268.0
IRL,74,0.2563986,21041.766,32.5875,39268.0
IRL,75,0.2563986,21570.613,32.5875,39268.0
IRL,76,0.2563986,21829.979,32.5875,39268.0
IRL,77,0.2563986,22261.605,32.5875,39268.0
IRL,78,0.2563986,22818.666,32.5875,39268.0
IRL,79,0.2563986,23287.762,32.5875,39268.0
IRL,80,0.2563986,23460.9,32.5875,39268.0
IRL,81,0.2563986,23844.865,32.5875,39268.0
IRL,82,0.2563986,24131.031,32.5875,39268.0
IRL,83,0.2563986,24690.504,32.5875,39268.0
IRL,84,0.2563986,25220.36,32.5875,39268.0
IRL,85,0.2563986,25791.58,32.5875,39268.0
IRL,86,0.2563986,26234.275,32.5875,39268.0
IRL,87,0.2563986,26922.291,32.5875,39268.0
IRL,88,0.2563986,27422.078,32.5875,39268.0
IRL,89,0.2563986,28070.148,32.5875,39268.0
IRL,90,0.2563986,28705.418,32.5875,39268.0
IRL,91,0.2563986,29818.186,32.5875,39268.0
IRL,92,0.2563986,30804.588,32.5875,39268.0
IRL,93,0.2563986,31831.572,32.5875,39268.0
IRL,94,0.2563986,32864.824,32.5875,39268.0
IRL,95,0.2563986,34140.406,32.5875,39268.0
IRL,96,0.2563986,36361.387,32.5875,39268.0
IRL,97,0.2563986,39196.19,32.5875,39268.0
IRL,98,0.2563986,44047.258,32.5875,39268.0
IRL,99,0.2563986,52114.543,32.5875,39268.0
IRL,100,0.2563986,96758.68,32.5875,39268.0
IRN,1,0.81669505,441.56308,43.5,10446.0
IRN,2,0.81669505,701.21075,43.5,10446.0
IRN,3,0.81669505,854.72504,43.5,10446.0
IRN,4,0.81669505,969.6526,43.5,10446.0
IRN,5,0.81669505,1067.1534,43.5,10446.0
IRN,6,0.81669505,1151.3029,43.5,10446.0
IRN,7,0.81669505,1240.2864,43.5,10446.0
IRN,8,0.81669505,1317.4471,43.5,10446.0
IRN,9,0.81669505,1393.8392,43.5,10446.0
IRN,10,0.81669505,1466.3467,43.5,10446.0
IRN,11,0.81669505,1534.8656,43.5,10446.0
IRN,12,0.81669505,1594.8508,43.5,10446.0
IRN,13,0.81669505,1661.552,43.5,10446.0
IRN,14,0.81669505,1724.3541,43.5,10446.0
IRN,15,0.81669505,1787.101,43.5,10446.0
IRN,16,0.81669505,1854.3627,43.5,10446.0
IRN,17,0.81669505,1922.3278,43.5,10446.0
IRN,18,0.81669505,1990.1166,43.5,10446.0
IRN,19,0.81669505,2057.4238,43.5,10446.0
IRN,20,0.81669505,2120.8281,43.5,10446.0
IRN,21,0.81669505,2180.8127,43.5,10446.0
IRN,22,0.81669505,2241.2039,43.5,10446.0
IRN,23,0.81669505,2305.3445,43.5,10446.0
IRN,24,0.81669505,2369.7273,43.5,10446.0
IRN,25,0.81669505,2431.3186,43.5,10446.0
IRN,26,0.81669505,2494.5828,43.5,10446.0
IRN,27,0.81669505,2565.6492,43.5,10446.0
IRN,28,0.81669505,2633.4148,43.5,10446.0
IRN,29,0.81669505,2699.84,43.5,10446.0
IRN,30,0.81669505,2765.4404,43.5,10446.0
IRN,31,0.81669505,2834.3313,43.5,10446.0
IRN,32,0.81669505,2906.7065,43.5,10446.0
IRN,33,0.81669505,2975.183,43.5,10446.0
IRN,34,0.81669505,3057.8733,43.5,10446.0
IRN,35,0.81669505,3118.7754,43.5,10446.0
IRN,36,0.81669505,3177.6577,43.5,10446.0
IRN,37,0.81669505,3248.1584,43.5,10446.0
IRN,38,0.81669505,3323.8052,43.5,10446.0
IRN,39,0.81669505,3398.733,43.5,10446.0
IRN,40,0.81669505,3467.7693,43.5,10446.0
IRN,41,0.81669505,3548.3174,43.5,10446.0
IRN,42,0.81669505,3614.155,43.5,10446.0
IRN,43,0.81669505,3682.9978,43.5,10446.0
IRN,44,0.81669505,3754.3276,43.5,10446.0
IRN,45,0.81669505,3838.4656,43.5,10446.0
IRN,46,0.81669505,3904.0618,43.5,10446.0
IRN,47,0.81669505,3987.6018,43.5,10446.0
IRN,48,0.81669505,4066.719,43.5,10446.0
IRN,49,0.81669505,4139.54,43.5,10446.0
IRN,50,0.81669505,4218.9287,43.5,10446.0
IRN,51,0.81669505,4292.224,43.5,10446.0
IRN,52,0.81669505,4379.5977,43.5,10446.0
IRN,53,0.81669505,4469.313,43.5,10446.0
IRN,54,0.81669505,4562.661,43.5,10446.0
IRN,55,0.81669505,4643.785,43.5,10446.0
IRN,56,0.81669505,4724.3594,43.5,10446.0
IRN,57,0.81669505,4820.4927,43.5,10446.0
IRN,58,0.81669505,4918.0605,43.5,10446.0
IRN,59,0.81669505,5001.6357,43.5,10446.0
IRN,60,0.81669505,5094.563,43.5,10446.0
IRN,61,0.81669505,5184.534,43.5,10446.0
IRN,62,0.81669505,5279.3447,43.5,10446.0
IRN,63,0.81669505,5388.961,43.5,10446.0
IRN,64,0.81669505,5490.527,43.5,10446.0
IRN,65,0.81669505,5601.7456,43.5,10446.0
IRN,66,0.81669505,5717.2334,43.5,10446.0
IRN,67,0.81669505,5835.387,43.5,10446.0
IRN,68,0.81669505,5970.2676,43.5,10446.0
IRN,69,0.81669505,6120.4927,43.5,10446.0
IRN,70,0.81669505,6231.0693,43.5,10446.0
IRN,71,0.81669505,6353.0747,43.5,10446.0
IRN,72,0.81669505,6494.2383,43.5,10446.0
IRN,73,0.81669505,6663.3755,43.5,10446.0
IRN,74,0.81669505,6818.3643,43.5,10446.0
IRN,75,0.81669505,6979.3643,43.5,10446.0
IRN,76,0.81669505,7143.128,43.5,10446.0
IRN,77,0.81669505,7321.1826,43.5,10446.0
IRN,78,0.81669505,7499.1587,43.5,10446.0
IRN,79,0.81669505,7697.4062,43.5,10446.0
IRN,80,0.81669505,7890.748,43.5,10446.0
IRN,81,0.81669505,8112.92,43.5,10446.0
IRN,82,0.81669505,8366.967,43.5,10446.0
IRN,83,0.81669505,8615.152,43.5,10446.0
IRN,84,0.81669505,8866.489,43.5,10446.0
IRN,85,0.81669505,9140.443,43.5,10446.0
IRN,86,0.81669505,9419.273,43.5,10446.0
IRN,87,0.81669505,9779.738,43.5,10446.0
IRN,88,0.81669505,10090.472,43.5,10446.0
IRN,89,0.81669505,10440.175,43.5,10446.0
IRN,90,0.81669505,10860.597,43.5,10446.0
IRN,91,0.81669505,11438.147,43.5,10446.0
IRN,92,0.81669505,12068.065,43.5,10446.0
IRN,93,0.81669505,12704.221,43.5,10446.0
IRN,94,0.81669505,13461.486,43.5,10446.0
IRN,95,0.81669505,14419.5625,43.5,10446.0
IRN,96,0.81669505,15637.797,43.5,10446.0
IRN,97,0.81669505,17546.96,43.5,10446.0
IRN,98,0.81669505,20007.959,43.5,10446.0
IRN,99,0.81669505,24767.04,43.5,10446.0
IRN,100,0.81669505,49133.04,43.5,10446.0
IRQ,1,0.81669505,185.81454,28.6,3171.0
IRQ,2,0.81669505,323.82718,28.6,3171.0
IRQ,3,0.81669505,387.21857,28.6,3171.0
IRQ,4,0.81669505,434.79593,28.6,3171.0
IRQ,5,0.81669505,474.28143,28.6,3171.0
IRQ,6,0.81669505,516.35266,28.6,3171.0
IRQ,7,0.81669505,548.804,28.6,3171.0
IRQ,8,0.81669505,576.9565,28.6,3171.0
IRQ,9,0.81669505,604.09357,28.6,3171.0
IRQ,10,0.81669505,632.176,28.6,3171.0
IRQ,11,0.81669505,655.9482,28.6,3171.0
IRQ,12,0.81669505,681.46136,28.6,3171.0
IRQ,13,0.81669505,703.90314,28.6,3171.0
IRQ,14,0.81669505,726.48004,28.6,3171.0
IRQ,15,0.81669505,748.59827,28.6,3171.0
IRQ,16,0.81669505,766.8825,28.6,3171.0
IRQ,17,0.81669505,783.55194,28.6,3171.0
IRQ,18,0.81669505,799.3316,28.6,3171.0
IRQ,19,0.81669505,815.54,28.6,3171.0
IRQ,20,0.81669505,834.86066,28.6,3171.0
IRQ,21,0.81669505,855.3887,28.6,3171.0
IRQ,22,0.81669505,873.45496,28.6,3171.0
IRQ,23,0.81669505,887.5039,28.6,3171.0
IRQ,24,0.81669505,903.9316,28.6,3171.0
IRQ,25,0.81669505,920.67664,28.6,3171.0
IRQ,26,0.81669505,937.9136,28.6,3171.0
IRQ,27,0.81669505,958.3761,28.6,3171.0
IRQ,28,0.81669505,975.58923,28.6,3171.0
IRQ,29,0.81669505,990.97076,28.6,3171.0
IRQ,30,0.81669505,1006.2352,28.6,3171.0
IRQ,31,0.81669505,1019.91656,28.6,3171.0
IRQ,32,0.81669505,1037.5355,28.6,3171.0
IRQ,33,0.81669505,1054.1111,28.6,3171.0
IRQ,34,0.81669505,1065.2163,28.6,3171.0
IRQ,35,0.81669505,1081.2599,28.6,3171.0
IRQ,36,0.81669505,1100.7352,28.6,3171.0
IRQ,37,0.81669505,1118.4847,28.6,3171.0
IRQ,38,0.81669505,1139.5933,28.6,3171.0
IRQ,39,0.81669505,1156.9938,28.6,3171.0
IRQ,40,0.81669505,1172.9348,28.6,3171.0
IRQ,41,0.81669505,1186.7914,28.6,3171.0
IRQ,42,0.81669505,1201.6117,28.6,3171.0
IRQ,43,0.81669505,1219.6196,28.6,3171.0
IRQ,44,0.81669505,1237.2646,28.6,3171.0
IRQ,45,0.81669505,1252.5321,28.6,3171.0
IRQ,46,0.81669505,1268.2245,28.6,3171.0
IRQ,47,0.81669505,1284.1858,28.6,3171.0
IRQ,48,0.81669505,1304.6671,28.6,3171.0
IRQ,49,0.81669505,1324.7339,28.6,3171.0
IRQ,50,0.81669505,1345.73,28.6,3171.0
IRQ,51,0.81669505,1366.243,28.6,3171.0
IRQ,52,0.81669505,1383.6273,28.6,3171.0
IRQ,53,0.81669505,1401.069,28.6,3171.0
IRQ,54,0.81669505,1421.2645,28.6,3171.0
IRQ,55,0.81669505,1438.1884,28.6,3171.0
IRQ,56,0.81669505,1457.2765,28.6,3171.0
IRQ,57,0.81669505,1472.396,28.6,3171.0
IRQ,58,0.81669505,1493.0822,28.6,3171.0
IRQ,59,0.81669505,1515.7484,28.6,3171.0
IRQ,60,0.81669505,1538.344,28.6,3171.0
IRQ,61,0.81669505,1566.1844,28.6,3171.0
IRQ,62,0.81669505,1592.7007,28.6,3171.0
IRQ,63,0.81669505,1613.2833,28.6,3171.0
IRQ,64,0.81669505,1641.2426,28.6,3171.0
IRQ,65,0.81669505,1667.7788,28.6,3171.0
IRQ,66,0.81669505,1694.8584,28.6,3171.0
IRQ,67,0.81669505,1721.6578,28.6,3171.0
IRQ,68,0.81669505,1749.9142,28.6,3171.0
IRQ,69,0.81669505,1780.0022,28.6,3171.0
IRQ,70,0.81669505,1812.3469,28.6,3171.0
IRQ,71,0.81669505,1841.7223,28.6,3171.0
IRQ,72,0.81669505,1867.9958,28.6,3171.0
IRQ,73,0.81669505,1901.4528,28.6,3171.0
IRQ,74,0.81669505,1931.4961,28.6,3171.0
IRQ,75,0.81669505,1965.0043,28.6,3171.0
IRQ,76,0.81669505,2005.4908,28.6,3171.0
IRQ,77,0.81669505,2045.7324,28.6,3171.0
IRQ,78,0.81669505,2079.739,28.6,3171.0
IRQ,79,0.81669505,2116.6892,28.6,3171.0
IRQ,80,0.81669505,2165.9563,28.6,3171.0
IRQ,81,0.81669505,2211.251,28.6,3171.0
IRQ,82,0.81669505,2253.9126,28.6,3171.0
IRQ,83,0.81669505,2298.618,28.6,3171.0
IRQ,84,0.81669505,2352.711,28.6,3171.0
IRQ,85,0.81669505,2418.097,28.6,3171.0
IRQ,86,0.81669505,2467.6755,28.6,3171.0
IRQ,87,0.81669505,2524.374,28.6,3171.0
IRQ,88,0.81669505,2598.7878,28.6,3171.0
IRQ,89,0.81669505,2695.269,28.6,3171.0
IRQ,90,0.81669505,2807.9253,28.6,3171.0
IRQ,91,0.81669505,2922.7976,28.6,3171.0
IRQ,92,0.81669505,3050.3965,28.6,3171.0
IRQ,93,0.81669505,3203.2424,28.6,3171.0
IRQ,94,0.81669505,3384.447,28.6,3171.0
IRQ,95,0.81669505,3634.9082,28.6,3171.0
IRQ,96,0.81669505,3933.9436,28.6,3171.0
IRQ,97,0.81669505,4373.275,28.6,3171.0
IRQ,98,0.81669505,5048.208,28.6,3171.0
IRQ,99,0.81669505,6209.0806,28.6,3171.0
IRQ,100,0.81669505,13830.766,28.6,3171.0
ISL,1,0.3461633375,5191.9683,28.775,36527.0
ISL,2,0.3461633375,8185.872,28.775,36527.0
ISL,3,0.3461633375,9188.146,28.775,36527.0
ISL,4,0.3461633375,10159.227,28.775,36527.0
ISL,5,0.3461633375,10884.475,28.775,36527.0
ISL,6,0.3461633375,11404.939,28.775,36527.0
ISL,7,0.3461633375,11855.444,28.775,36527.0
ISL,8,0.3461633375,12309.44,28.775,36527.0
ISL,9,0.3461633375,12711.567,28.775,36527.0
ISL,10,0.3461633375,13144.929,28.775,36527.0
ISL,11,0.3461633375,13506.246,28.775,36527.0
ISL,12,0.3461633375,13797.703,28.775,36527.0
ISL,13,0.3461633375,14140.147,28.775,36527.0
ISL,14,0.3461633375,14412.159,28.775,36527.0
ISL,15,0.3461633375,14713.789,28.775,36527.0
ISL,16,0.3461633375,14958.116,28.775,36527.0
ISL,17,0.3461633375,15207.172,28.775,36527.0
ISL,18,0.3461633375,15498.8125,28.775,36527.0
ISL,19,0.3461633375,15797.151,28.775,36527.0
ISL,20,0.3461633375,16056.86,28.775,36527.0
ISL,21,0.3461633375,16285.777,28.775,36527.0
ISL,22,0.3461633375,16598.602,28.775,36527.0
ISL,23,0.3461633375,16814.434,28.775,36527.0
ISL,24,0.3461633375,17038.453,28.775,36527.0
ISL,25,0.3461633375,17300.502,28.775,36527.0
ISL,26,0.3461633375,17610.777,28.775,36527.0
ISL,27,0.3461633375,17866.057,28.775,36527.0
ISL,28,0.3461633375,18109.932,28.775,36527.0
ISL,29,0.3461633375,18348.494,28.775,36527.0
ISL,30,0.3461633375,18498.705,28.775,36527.0
ISL,31,0.3461633375,18727.922,28.775,36527.0
ISL,32,0.3461633375,18962.197,28.775,36527.0
ISL,33,0.3461633375,19160.139,28.775,36527.0
ISL,34,0.3461633375,19323.684,28.775,36527.0
ISL,35,0.3461633375,19502.287,28.775,36527.0
ISL,36,0.3461633375,19728.395,28.775,36527.0
ISL,37,0.3461633375,19964.27,28.775,36527.0
ISL,38,0.3461633375,20139.219,28.775,36527.0
ISL,39,0.3461633375,20316.023,28.775,36527.0
ISL,40,0.3461633375,20490.68,28.775,36527.0
ISL,41,0.3461633375,20682.898,28.775,36527.0
ISL,42,0.3461633375,20889.146,28.775,36527.0
ISL,43,0.3461633375,21163.791,28.775,36527.0
ISL,44,0.3461633375,21350.693,28.775,36527.0
ISL,45,0.3461633375,21559.244,28.775,36527.0
ISL,46,0.3461633375,21778.404,28.775,36527.0
ISL,47,0.3461633375,22041.873,28.775,36527.0
ISL,48,0.3461633375,22223.324,28.775,36527.0
ISL,49,0.3461633375,22404.705,28.775,36527.0
ISL,50,0.3461633375,22665.094,28.775,36527.0
ISL,51,0.3461633375,22870.342,28.775,36527.0
ISL,52,0.3461633375,23059.164,28.775,36527.0
ISL,53,0.3461633375,23299.568,28.775,36527.0
ISL,54,0.3461633375,23604.477,28.775,36527.0
ISL,55,0.3461633375,23785.518,28.775,36527.0
ISL,56,0.3461633375,24055.371,28.775,36527.0
ISL,57,0.3461633375,24255.498,28.775,36527.0
ISL,58,0.3461633375,24564.602,28.775,36527.0
ISL,59,0.3461633375,24847.64,28.775,36527.0
ISL,60,0.3461633375,25206.49,28.775,36527.0
ISL,61,0.3461633375,25424.568,28.775,36527.0
ISL,62,0.3461633375,25705.213,28.775,36527.0
ISL,63,0.3461633375,26112.328,28.775,36527.0
ISL,64,0.3461633375,26463.396,28.775,36527.0
ISL,65,0.3461633375,26771.617,28.775,36527.0
ISL,66,0.3461633375,27198.707,28.775,36527.0
ISL,67,0.3461633375,27515.035,28.775,36527.0
ISL,68,0.3461633375,27973.729,28.775,36527.0
ISL,69,0.3461633375,28306.975,28.775,36527.0
ISL,70,0.3461633375,28660.744,28.775,36527.0
ISL,71,0.3461633375,29064.133,28.775,36527.0
ISL,72,0.3461633375,29442.572,28.775,36527.0
ISL,73,0.3461633375,29889.797,28.775,36527.0
ISL,74,0.3461633375,30282.238,28.775,36527.0
ISL,75,0.3461633375,30620.701,28.775,36527.0
ISL,76,0.3461633375,30998.172,28.775,36527.0
ISL,77,0.3461633375,31461.664,28.775,36527.0
ISL,78,0.3461633375,31901.982,28.775,36527.0
ISL,79,0.3461633375,32356.297,28.775,36527.0
ISL,80,0.3461633375,32892.19,28.775,36527.0
ISL,81,0.3461633375,33490.85,28.775,36527.0
ISL,82,0.3461633375,34307.61,28.775,36527.0
ISL,83,0.3461633375,35126.438,28.775,36527.0
ISL,84,0.3461633375,35852.605,28.775,36527.0
ISL,85,0.3461633375,36725.14,28.775,36527.0
ISL,86,0.3461633375,37432.363,28.775,36527.0
ISL,87,0.3461633375,38266.227,28.775,36527.0
ISL,88,0.3461633375,39263.516,28.775,36527.0
ISL,89,0.3461633375,40240.543,28.775,36527.0
ISL,90,0.3461633375,41443.56,28.775,36527.0
ISL,91,0.3461633375,42450.727,28.775,36527.0
ISL,92,0.3461633375,44106.188,28.775,36527.0
ISL,93,0.3461633375,46007.633,28.775,36527.0
ISL,94,0.3461633375,48177.18,28.775,36527.0
ISL,95,0.3461633375,50764.227,28.775,36527.0
ISL,96,0.3461633375,54079.08,28.775,36527.0
ISL,97,0.3461633375,58772.383,28.775,36527.0
ISL,98,0.3461633375,67783.48,28.775,36527.0
ISL,99,0.3461633375,84655.52,28.775,36527.0
ISL,100,0.3461633375,160645.27,28.775,36527.0
ISR,1,0.3461633375,142.35043,41.76666666666667,25740.0
ISR,2,0.3461633375,914.65796,41.76666666666667,25740.0
ISR,3,0.3461633375,1356.1986,41.76666666666667,25740.0
ISR,4,0.3461633375,1584.7322,41.76666666666667,25740.0
ISR,5,0.3461633375,1795.4344,41.76666666666667,25740.0
ISR,6,0.3461633375,2009.995,41.76666666666667,25740.0
ISR,7,0.3461633375,2195.9695,41.76666666666667,25740.0
ISR,8,0.3461633375,2361.6968,41.76666666666667,25740.0
ISR,9,0.3461633375,2517.9727,41.76666666666667,25740.0
ISR,10,0.3461633375,2669.6045,41.76666666666667,25740.0
ISR,11,0.3461633375,2815.79,41.76666666666667,25740.0
ISR,12,0.3461633375,2943.4583,41.76666666666667,25740.0
ISR,13,0.3461633375,3059.676,41.76666666666667,25740.0
ISR,14,0.3461633375,3178.5964,41.76666666666667,25740.0
ISR,15,0.3461633375,3299.8738,41.76666666666667,25740.0
ISR,16,0.3461633375,3417.6719,41.76666666666667,25740.0
ISR,17,0.3461633375,3536.9883,41.76666666666667,25740.0
ISR,18,0.3461633375,3675.6824,41.76666666666667,25740.0
ISR,19,0.3461633375,3820.302,41.76666666666667,25740.0
ISR,20,0.3461633375,3962.4119,41.76666666666667,25740.0
ISR,21,0.3461633375,4103.606,41.76666666666667,25740.0
ISR,22,0.3461633375,4257.712,41.76666666666667,25740.0
ISR,23,0.3461633375,4412.0176,41.76666666666667,25740.0
ISR,24,0.3461633375,4567.349,41.76666666666667,25740.0
ISR,25,0.3461633375,4728.7754,41.76666666666667,25740.0
ISR,26,0.3461633375,4901.189,41.76666666666667,25740.0
ISR,27,0.3461633375,5025.0244,41.76666666666667,25740.0
ISR,28,0.3461633375,5153.7124,41.76666666666667,25740.0
ISR,29,0.3461633375,5305.969,41.76666666666667,25740.0
ISR,30,0.3461633375,5449.314,41.76666666666667,25740.0
ISR,31,0.3461633375,5588.2974,41.76666666666667,25740.0
ISR,32,0.3461633375,5768.6426,41.76666666666667,25740.0
ISR,33,0.3461633375,5926.837,41.76666666666667,25740.0
ISR,34,0.3461633375,6098.0654,41.76666666666667,25740.0
ISR,35,0.3461633375,6239.114,41.76666666666667,25740.0
ISR,36,0.3461633375,6383.418,41.76666666666667,25740.0
ISR,37,0.3461633375,6532.4907,41.76666666666667,25740.0
ISR,38,0.3461633375,6688.733,41.76666666666667,25740.0
ISR,39,0.3461633375,6825.8066,41.76666666666667,25740.0
ISR,40,0.3461633375,6957.4355,41.76666666666667,25740.0
ISR,41,0.3461633375,7096.008,41.76666666666667,25740.0
ISR,42,0.3461633375,7251.4043,41.76666666666667,25740.0
ISR,43,0.3461633375,7421.575,41.76666666666667,25740.0
ISR,44,0.3461633375,7607.436,41.76666666666667,25740.0
ISR,45,0.3461633375,7782.524,41.76666666666667,25740.0
ISR,46,0.3461633375,7928.5513,41.76666666666667,25740.0
ISR,47,0.3461633375,8087.606,41.76666666666667,25740.0
ISR,48,0.3461633375,8242.609,41.76666666666667,25740.0
ISR,49,0.3461633375,8408.593,41.76666666666667,25740.0
ISR,50,0.3461633375,8596.16,41.76666666666667,25740.0
ISR,51,0.3461633375,8772.807,41.76666666666667,25740.0
ISR,52,0.3461633375,8943.226,41.76666666666667,25740.0
ISR,53,0.3461633375,9127.095,41.76666666666667,25740.0
ISR,54,0.3461633375,9289.914,41.76666666666667,25740.0
ISR,55,0.3461633375,9476.059,41.76666666666667,25740.0
ISR,56,0.3461633375,9687.484,41.76666666666667,25740.0
ISR,57,0.3461633375,9899.465,41.76666666666667,25740.0
ISR,58,0.3461633375,10075.442,41.76666666666667,25740.0
ISR,59,0.3461633375,10285.623,41.76666666666667,25740.0
ISR,60,0.3461633375,10492.994,41.76666666666667,25740.0
ISR,61,0.3461633375,10719.199,41.76666666666667,25740.0
ISR,62,0.3461633375,10911.95,41.76666666666667,25740.0
ISR,63,0.3461633375,11120.55,41.76666666666667,25740.0
ISR,64,0.3461633375,11338.763,41.76666666666667,25740.0
ISR,65,0.3461633375,11561.624,41.76666666666667,25740.0
ISR,66,0.3461633375,11796.907,41.76666666666667,25740.0
ISR,67,0.3461633375,12081.66,41.76666666666667,25740.0
ISR,68,0.3461633375,12326.108,41.76666666666667,25740.0
ISR,69,0.3461633375,12582.817,41.76666666666667,25740.0
ISR,70,0.3461633375,12850.928,41.76666666666667,25740.0
ISR,71,0.3461633375,13109.289,41.76666666666667,25740.0
ISR,72,0.3461633375,13379.948,41.76666666666667,25740.0
ISR,73,0.3461633375,13660.616,41.76666666666667,25740.0
ISR,74,0.3461633375,13948.029,41.76666666666667,25740.0
ISR,75,0.3461633375,14244.857,41.76666666666667,25740.0
ISR,76,0.3461633375,14548.144,41.76666666666667,25740.0
ISR,77,0.3461633375,14865.968,41.76666666666667,25740.0
ISR,78,0.3461633375,15182.026,41.76666666666667,25740.0
ISR,79,0.3461633375,15500.643,41.76666666666667,25740.0
ISR,80,0.3461633375,15905.573,41.76666666666667,25740.0
ISR,81,0.3461633375,16337.124,41.76666666666667,25740.0
ISR,82,0.3461633375,16764.938,41.76666666666667,25740.0
ISR,83,0.3461633375,17146.824,41.76666666666667,25740.0
ISR,84,0.3461633375,17626.957,41.76666666666667,25740.0
ISR,85,0.3461633375,18089.467,41.76666666666667,25740.0
ISR,86,0.3461633375,18665.744,41.76666666666667,25740.0
ISR,87,0.3461633375,19233.652,41.76666666666667,25740.0
ISR,88,0.3461633375,19819.168,41.76666666666667,25740.0
ISR,89,0.3461633375,20476.658,41.76666666666667,25740.0
ISR,90,0.3461633375,21304.758,41.76666666666667,25740.0
ISR,91,0.3461633375,22159.773,41.76666666666667,25740.0
ISR,92,0.3461633375,23171.506,41.76666666666667,25740.0
ISR,93,0.3461633375,24254.258,41.76666666666667,25740.0
ISR,94,0.3461633375,25738.977,41.76666666666667,25740.0
ISR,95,0.3461633375,27458.953,41.76666666666667,25740.0
ISR,96,0.3461633375,29160.684,41.76666666666667,25740.0
ISR,97,0.3461633375,31732.203,41.76666666666667,25740.0
ISR,98,0.3461633375,35536.81,41.76666666666667,25740.0
ISR,99,0.3461633375,42247.23,41.76666666666667,25740.0
ISR,100,0.3461633375,64825.383,41.76666666666667,25740.0
ITA,1,0.4877371,1103.5525,34.0125,28170.0
ITA,2,0.4877371,2540.1794,34.0125,28170.0
ITA,3,0.4877371,3366.69,34.0125,28170.0
ITA,4,0.4877371,3942.263,34.0125,28170.0
ITA,5,0.4877371,4343.2856,34.0125,28170.0
ITA,6,0.4877371,4700.6655,34.0125,28170.0
ITA,7,0.4877371,5038.553,34.0125,28170.0
ITA,8,0.4877371,5336.681,34.0125,28170.0
ITA,9,0.4877371,5622.372,34.0125,28170.0
ITA,10,0.4877371,5869.795,34.0125,28170.0
ITA,11,0.4877371,6028.187,34.0125,28170.0
ITA,12,0.4877371,6240.985,34.0125,28170.0
ITA,13,0.4877371,6430.8296,34.0125,28170.0
ITA,14,0.4877371,6644.73,34.0125,28170.0
ITA,15,0.4877371,6879.4043,34.0125,28170.0
